date,duration,exclude,text,Concept,Phrase,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
6/11/24 11:29,52,0,They would be talking about what the word actually portrays.  A word can have several different usages.  The Meaning of a work depends on the usage of that word in a sentence.,Word,MeaningOf,1,32,95.8,40.06,1,,10.67,25,87.5,71.88,62.5,9.38,3.13,0,0,0,0,3.13,6.25,25,18.75,0,15.63,12.5,6.25,0,0,18.75,3.13,3.13,3.13,0,3.13,0,18.75,0,18.75,3.13,3.13,6.25,3.13,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0,15.63,12.5,0,0,0,0,12.5,3.13,0,0,0,0,0,0,0,0,3.13,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,3.13,0,0,3.13,0,0,0,0,0,6.25,0,0,0,0,0,0,9.38,9.38,0,0,0,0,0,0
6/11/24 11:27,220,0,"When people use that phrase, I feel that they are talking about a word that links to a core memory of theirs. It could be associated with a time of their life that was very impactful for them and takes them back there. But in a much more local context, it could just mean a word that is important to take note of depending on the topic.",Word,Meaningful,1,67,50.43,66.39,8.2,42.34,22.33,8.96,89.55,74.63,64.18,19.4,8.96,1.49,0,0,0,7.46,10.45,20.9,8.96,0,14.93,8.96,7.46,4.48,0,16.42,5.97,2.99,0,0,0,0,13.43,0,13.43,2.99,4.48,2.99,1.49,0,1.49,1.49,1.49,1.49,0,0,0,0,0,0,0,0,13.43,4.48,0,0,0,0,4.48,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,10.45,7.46,0,0,5.97,0,0,1.49,1.49,1.49,5.97,0,0,0,0,0,0,7.46,4.48,2.99,0,0,0,0,0
6/11/24 11:27,197,0,"When people say ""the meaning of a word,"" they are often referring to its dictionary definition. Beyond that, they may be referring to connotations the word may have above and beyond its dictionary meaning. If, for example, I say a movie was ""okay,"" the dictionary may say that means it was satisfactory. But the connotation is that my reaction to it is lukewarm and that I might not recommend seeing it.",Word,MeaningOf,1,71,16.18,9.49,70.75,64.63,17.75,21.13,90.14,77.46,64.79,19.72,7.04,4.23,0,0,0,2.82,12.68,18.31,8.45,0,11.27,15.49,5.63,7.04,1.41,25.35,2.82,0,0,0,0,0,21.13,0,21.13,5.63,1.41,0,8.45,0,4.23,0,2.82,2.82,0,0,0,0,0,0,0,0,14.08,11.27,0,0,0,0,7.04,2.82,0,0,0,0,0,0,0,0,1.41,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,4.23,5.63,0,0,4.23,1.41,0,0,2.82,2.82,5.63,5.63,1.41,0,1.41,0,0,18.31,5.63,7.04,0,0,0,5.63,0
6/11/24 11:31,75,0,"They're talking about a life that both contributes to their own sense of purpose as well as offering support to others or their greater community. A meaningful life is a phrase that's very personal in its definition, though. What is meaningful to one person may be irrelevant to another.",Life,Meaningful,1,49,32.77,64.19,66.12,96.32,16.33,26.53,97.96,75.51,63.27,18.37,6.12,0,0,0,0,6.12,12.24,22.45,6.12,2.04,18.37,12.24,8.16,8.16,0,16.33,8.16,6.12,4.08,2.04,0,2.04,22.45,0,22.45,10.2,2.04,0,4.08,0,8.16,0,10.2,8.16,2.04,0,0,0,0,0,0,0,24.49,8.16,4.08,0,0,0,2.04,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,4.08,0,0,2.04,0,0,2.04,0,0,8.16,2.04,0,0,0,0,0,12.24,6.12,2.04,0,0,4.08,0,0
6/11/24 11:31,158,0,A meaningful word phrase is talking about something said that is important. It is something that makes an impact. I think it is something that carries a special weight to it.,Word,Meaningful,1,31,11.71,23.05,17.19,97.31,10.33,25.81,96.77,90.32,61.29,32.26,3.23,3.23,0,0,0,0,29.03,19.35,9.68,0,6.45,12.9,3.23,0,0,29.03,9.68,3.23,0,0,0,0,22.58,0,22.58,6.45,6.45,0,9.68,0,0,0,6.45,6.45,0,0,0,0,0,0,0,0,9.68,9.68,0,0,0,0,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,0,3.23,0,0,0,0,0,3.23,19.35,0,0,0,0,0,0,9.68,9.68,0,0,0,0,0,0
6/11/24 11:34,120,0,I think people are talking about the definition of a word when it comes to the same the meaning of a word. I think it's a way of explaining the details behind the word and that a word isn't just one stand alone word it can have a whole story behind it a whole meaning behind it. I think it's an easy way of asking do you understand what was said.,Word,MeaningOf,1,71,73.06,13.57,98.09,,23.67,9.86,100,78.87,61.97,16.9,5.63,4.23,0,1.41,0,0,11.27,19.72,16.9,1.41,12.68,11.27,5.63,2.82,1.41,23.94,5.63,4.23,0,0,0,0,16.9,0,16.9,11.27,0,1.41,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,16.9,14.08,0,0,0,0,12.68,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,9.86,0,1.41,9.86,0,0,0,1.41,2.82,8.45,0,0,0,0,0,0,8.45,4.23,0,0,0,4.23,0,0
6/11/24 11:31,324,0,"When people say ""the meaning of life"" they're talking about the goal and purpose of a life or humanities collective lives. But that goal and purpose is different for everyone though, for some people it's love and family for others its achievement and wealth. i think most people want to help improve the world is some way, even though everyone has a different method.",Life,MeaningOf,1,64,30.09,11.66,65.48,99,21.33,18.75,100,68.75,56.25,12.5,3.13,1.56,0,0,0,1.56,9.38,15.63,7.81,0,10.94,7.81,7.81,14.06,0,15.63,6.25,4.69,10.94,3.13,6.25,1.56,23.44,3.13,20.31,3.13,3.13,1.56,1.56,0,10.94,0,9.38,9.38,0,1.56,1.56,0,0,0,0,0,15.63,6.25,1.56,0,0,0,3.13,6.25,0,0,0,0,0,0,0,0,1.56,0,0,0,1.56,0,1.56,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,3.13,0,0,10.94,4.69,0,0,4.69,0,0,0,1.56,0,9.38,0,0,0,0,0,0,14.06,4.69,3.13,0,0,3.13,3.13,0
6/11/24 11:31,353,0,I believe that people are talking about living a life that aligns with their values. People most likely mean that by having enough freedom to make choices about their day to day lives that align with what they view as being most important to them. The statement also allows everyone to create their own version of meaningful according to what is important to them.,Life,Meaningful,1,64,62.1,82.26,32.54,96.74,21.33,17.19,92.19,76.56,57.81,21.88,10.94,1.56,0,0,0,9.38,10.94,18.75,3.13,0,20.31,6.25,4.69,3.13,0,15.63,10.94,7.81,4.69,0,1.56,3.13,14.06,1.56,12.5,6.25,3.13,0,1.56,0,1.56,0,6.25,6.25,0,0,0,0,0,0,0,0,15.63,3.13,0,0,0,0,1.56,10.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,1.56,10.94,4.69,0,0,3.13,1.56,0,0,3.13,0,4.69,0,0,0,0,0,0,4.69,4.69,0,0,0,0,0,0
6/11/24 11:32,360,0,"Meaning in this sentence means the ""definition"" of life. It's what's life's all about. They are trying to show the ""significance or importance"" of life.",Life,MeaningOf,1,25,74.19,40.06,35.01,,8.33,20,84,64,56,16,4,0,0,0,0,4,12,16,8,0,20,12,4,4,0,20,0,4,4,0,4,0,24,4,20,12,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,4,4,0,0,0,0,16,0,0,0,0,0,0,40,12,0,0,0,12,16,0
6/11/24 11:38,55,0,"The reason why we are here and why we're alive. They're trying to figure out what it's all about, I guess. Our greater purpose and all that jazz, our whole reason for existence.",Life,MeaningOf,1,33,2.54,99,50.45,,11,9.09,96.97,78.79,66.67,27.27,18.18,3.03,12.12,0,0,3.03,9.09,18.18,3.03,0,12.12,12.12,12.12,6.06,0,15.15,9.09,9.09,15.15,12.12,3.03,0,33.33,6.06,27.27,15.15,15.15,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15,0,0,0,0,0,0,15.15,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0,0,3.03,0,0,0,0,0,12.12,0,0,0,0,0,0,24.24,9.09,6.06,0,0,9.09,0,0
6/11/24 11:37,157,0,"1) the meaning of ""a meaningful life"" usually means being fulfilled. 
2) the meaning of ""a meaningful life"" usually means being happy.
3) the meaning of ""a meaningful life"" usually means being exciting.",Life,Meaningful,1,33,97.37,,99,99,11,33.33,100,69.7,45.45,0,0,0,0,0,0,0,0,18.18,18.18,9.09,9.09,9.09,9.09,0,0,18.18,15.15,0,3.03,0,3.03,0,36.36,0,36.36,27.27,0,0,9.09,0,0,0,15.15,15.15,0,6.06,6.06,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,36.36,9.09,0,0,0,0,27.27,0
6/11/24 11:38,181,0,I think they are talking about something special and important. Something that they believe in or something that they are honest about. I think that pretty much sums it up.,Word,Meaningful,1,30,1,40.06,93.95,97.84,10,23.33,96.67,96.67,73.33,40,16.67,6.67,0,0,0,10,23.33,13.33,0,0,13.33,6.67,10,6.67,0,20,16.67,3.33,0,0,0,0,26.67,0,26.67,10,0,0,16.67,0,3.33,0,6.67,6.67,0,0,0,0,0,0,0,0,16.67,6.67,0,0,0,3.33,3.33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,10,10,0,0,0,0,0,0
6/11/24 11:39,99,0,When people say the meaning of the word I believe they are talking about the origins of the word. This could mean where the word originated from our the region it came out of. They could also be talking about the literal definition of the word.,Word,MeaningOf,1,46,86.23,76.75,74.45,,15.33,17.39,97.83,73.91,63.04,13.04,8.7,2.17,2.17,0,0,4.35,4.35,21.74,17.39,0,17.39,8.7,10.87,4.35,0,19.57,0,0,2.17,2.17,0,0,17.39,0,17.39,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,15.22,0,0,0,0,15.22,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,8.7,0,2.17,6.52,0,0,0,6.52,2.17,2.17,0,0,0,0,0,0,6.52,6.52,0,0,0,0,0,0
6/11/24 11:40,64,0,"I think that the phrase refers to a word that has an importance to it. It could be something that adds emphasis to what someone is saying or something that just overall holds a higher value as a word. I would think that this refers to a more specific situation, where a word holds a specific meaning for the individual calling it a meaningful word.",Word,Meaningful,1,65,62.64,23.73,9.12,43.1,21.67,20,92.31,83.08,61.54,23.08,3.08,3.08,0,0,0,0,20,26.15,15.38,0,9.23,7.69,3.08,3.08,0,20,9.23,4.62,0,0,0,0,21.54,0,21.54,6.15,0,3.08,6.15,0,1.54,0,1.54,1.54,0,0,0,0,0,0,0,0,13.85,10.77,0,0,0,0,7.69,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,3.08,0,0,0,0,0,10.77,0,0,0,0,0,0,6.15,4.62,1.54,0,0,0,0,0
6/11/24 11:39,216,0,"When people use the phrase ""the meaning of life,"" I often think they are referring to the purpose of life and trying to find reasoning in our daily lives. They want to find purpose behind their life choices. It's kind of like philosophical understanding of this phrase.",Life,MeaningOf,1,47,86.31,84.86,91.07,,15.67,17.02,93.62,68.09,51.06,14.89,10.64,2.13,2.13,0,0,6.38,4.26,12.77,6.38,0,21.28,6.38,4.26,4.26,0,17.02,2.13,0,2.13,2.13,0,0,36.17,0,31.91,12.77,8.51,2.13,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,17.02,2.13,0,0,0,0,0,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,6.38,12.77,8.51,0,0,6.38,0,0,0,6.38,0,6.38,0,0,0,0,0,0,14.89,6.38,2.13,0,0,2.13,4.26,0
6/11/24 11:40,199,0,"I think when people use this phrase ""a meaningful word"" they are talking about something that will have an effect on people, a lasting effect. They want to leave words of wisdom or insight that the person they are talking/telling this to can take with them and maybe even share the same ""meaningful word"" to someone else. It is a word that has more meaning to them then what you might find in a dictionary.",Word,Meaningful,1,76,32.99,77.01,70.28,80.5,25.33,14.47,97.37,80.26,63.16,21.05,9.21,1.32,0,1.32,0,6.58,11.84,17.11,9.21,0,11.84,10.53,6.58,5.26,0,22.37,6.58,1.32,1.32,1.32,0,0,25,0,25,11.84,3.95,2.63,6.58,0,3.95,0,3.95,3.95,0,0,0,0,0,0,0,0,21.05,10.53,0,0,0,0,9.21,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.32,0,0,0,0,0,0,6.58,3.95,0,1.32,1.32,0,0,0,3.95,0,6.58,2.63,0,0,0,0,0,11.84,3.95,1.32,0,0,0,6.58,0
6/11/24 11:42,153,0,This is describing the term or word so another person can understand what it is. It might be describing other words that have the same synonym. It might also give ways the word is used.,Word,MeaningOf,1,35,1,6.16,24.32,,11.67,14.29,94.29,74.29,62.86,20,0,0,0,0,0,0,20,20,8.57,0,0,22.86,5.71,8.57,0,31.43,5.71,2.86,0,0,0,0,25.71,0,25.71,2.86,2.86,2.86,8.57,0,11.43,0,0,0,0,0,0,0,0,0,0,0,20,17.14,0,0,0,0,14.29,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,2.86,2.86,14.29,5.71,0,0,0,0,0,8.57,8.57,0,0,0,0,0,0
6/11/24 11:43,88,0,"I think this means that the word has a lot of value. This could be a word that you have attached personal value to, or one that many people find to be very special. To me, it comes across as having a distinct meaning that sets it apart from others.",Word,Meaningful,1,50,39.7,12.41,92.35,,16.67,10,92,82,68,24,6,4,0,2,0,0,18,26,8,2,14,12,2,4,0,20,8,10,0,0,0,0,18,0,18,8,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,6,0,0,0,0,0,6,0,0,0,0,0,0,10,6,4,0,0,0,0,0
6/11/24 11:42,264,0,"When using this phrase, without any extra context, I would assume that it means the definition of a given word that you could find in a dictionary. It means the literal definition of a word and may include the words origin. For an example, someone may ask what 'little' means and another person would tell them that the meaning of the word is small. Synonyms could be used as a definition as well.",Word,MeaningOf,1,73,58.57,56.4,28.97,40.28,18.25,17.81,91.78,76.71,58.9,16.44,4.11,1.37,0,1.37,0,1.37,12.33,21.92,13.7,0,10.96,10.96,4.11,6.85,0,24.66,4.11,5.48,0,0,0,0,30.14,0,30.14,12.33,4.11,5.48,6.85,0,2.74,0,1.37,1.37,0,0,0,0,0,0,0,0,13.7,8.22,0,0,0,0,8.22,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,1.37,2.74,0,0,1.37,0,0,0,2.74,2.74,5.48,2.74,0,0,0,0,0,12.33,5.48,4.11,0,0,2.74,0,0
6/11/24 11:42,347,0,"The meaning of life is about people, love, and happiness. Life's journey allows you to encounter different people. In that journey, you experience love and happiness.",Life,MeaningOf,1,26,74.95,93.13,11.63,99,8.67,30.77,84.62,46.15,42.31,11.54,7.69,0,0,7.69,0,0,3.85,7.69,3.85,0,15.38,3.85,3.85,7.69,0,3.85,3.85,0,3.85,0,0,3.85,11.54,0,11.54,3.85,3.85,0,0,0,3.85,0,15.38,15.38,0,15.38,15.38,0,0,0,0,0,26.92,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23,3.85,0,0,3.85,0,0,0,0,0,3.85,0,0,0,0,0,0,26.92,11.54,11.54,0,0,3.85,0,0
6/11/24 11:45,145,0,"It's a life that means something to them. A person likes to feel that their life has meaning. It could be something that is a goal, a lifestyle, or a preference.",Life,Meaningful,1,31,24.16,76.43,6.29,97.31,10.33,16.13,96.77,74.19,67.74,29.03,6.45,0,0,0,0,6.45,22.58,29.03,16.13,0,6.45,16.13,0,3.23,0,22.58,0,0,3.23,0,3.23,0,25.81,0,25.81,12.9,0,6.45,9.68,0,3.23,0,6.45,6.45,0,0,0,0,0,0,0,0,16.13,0,0,0,0,0,0,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,9.68,3.23,0,0,0,0,0,3.23,0,0,16.13,0,0,0,0,0,0,19.35,9.68,6.45,0,0,3.23,0,0
6/11/24 11:45,143,0,I think it's most commonly used to describe a word's specific definition. People often give synonyms for the word as another way to demonstrate its' place in the language. The meaning of a word tells us how the word functions and can be used.,Word,MeaningOf,1,44,86.07,40.06,66.42,,14.67,22.73,93.18,68.18,54.55,11.36,4.55,2.27,2.27,0,0,0,6.82,20.45,13.64,0,13.64,6.82,6.82,4.55,0,18.18,4.55,4.55,2.27,2.27,0,0,20.45,0,20.45,9.09,6.82,2.27,2.27,0,2.27,0,0,0,0,0,0,0,0,0,0,0,18.18,15.91,0,0,0,0,11.36,2.27,0,0,0,0,0,0,0,0,2.27,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82,6.82,0,0,6.82,0,0,0,2.27,4.55,9.09,0,0,0,0,0,0,13.64,6.82,0,0,0,6.82,0,0
6/11/24 11:47,78,0,I think this phrase means to have something with purpose. What you are doing each day is having a reason on why you are doing it other than just getting by. This may be why you chose a career path or have certain hobbies.,Life,Meaningful,1,44,4.73,66.75,79.84,,14.67,11.36,97.73,86.36,72.73,20.45,9.09,2.27,0,6.82,0,0,11.36,13.64,4.55,0,11.36,22.73,6.82,4.55,0,31.82,4.55,2.27,0,0,0,0,27.27,0,27.27,9.09,9.09,0,6.82,0,6.82,0,0,0,0,0,0,0,0,0,0,0,6.82,0,0,0,0,0,0,6.82,0,0,0,0,0,0,0,0,4.55,2.27,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,6.82,2.27,0,0,2.27,0,0,0,2.27,2.27,9.09,2.27,0,0,0,0,0,6.82,6.82,0,0,0,0,0,0
6/11/24 11:46,147,0,A meaningful word would be something that is important.  It would be something that is needed for a purpose.  It would be something that you rely upon.,Word,Meaningful,1,27,1,80.61,1,99,9,22.22,96.3,88.89,77.78,33.33,3.7,0,0,3.7,0,0,29.63,18.52,7.41,0,7.41,29.63,0,0,0,33.33,7.41,0,0,0,0,0,33.33,0,33.33,3.7,3.7,14.81,11.11,0,0,0,7.41,7.41,0,0,0,0,0,0,0,0,7.41,3.7,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,0,3.7,7.41,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
6/11/24 11:45,215,0,"I think the meaning of life means living your life fully, enjoying what you love
The meaning of life means living your life in a way that on your last day on earth you have no regrets.
The meaning of life symbolize a life well lived you did things that made you happy, fulfilled and not at the expense of others",Life,MeaningOf,1,61,69.49,97.52,87.98,89.9,30.5,13.11,96.72,70.49,55.74,21.31,13.11,1.64,0,11.48,0,0,8.2,19.67,9.84,0,13.11,3.28,3.28,1.64,3.28,14.75,1.64,1.64,1.64,0,1.64,0,19.67,1.64,18.03,9.84,1.64,1.64,0,1.64,3.28,0,8.2,6.56,1.64,6.56,4.92,1.64,0,0,1.64,0,22.95,1.64,0,0,0,0,0,11.48,0,0,0,0,0,0,0,0,1.64,0,0,0,1.64,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0,16.39,8.2,0,0,8.2,0,0,0,3.28,6.56,3.28,0,0,0,0,0,0,4.92,1.64,3.28,0,0,0,0,0
6/11/24 11:47,109,0,The meaning of life is what a person decides to make out of their life. It could be what they are living for or hope to accomplish. It will be different for each person.,Life,MeaningOf,1,34,64.21,73.71,12.44,95.42,11.33,11.76,100,82.35,67.65,17.65,5.88,0,0,0,0,5.88,11.76,11.76,5.88,0,20.59,17.65,0,2.94,0,29.41,2.94,0,2.94,0,2.94,0,20.59,0,20.59,5.88,2.94,5.88,5.88,0,5.88,0,5.88,5.88,0,2.94,2.94,0,0,0,0,0,17.65,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,2.94,0,0,2.94,0,0,2.94,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,11.76,5.88,0,0,5.88,0,0,0,0,0,8.82,5.88,0,0,0,0,0,8.82,8.82,0,0,0,0,0,0
6/11/24 11:48,95,0,"When this phrase is used I think people are referring to ""What do you believe we live for."" Or in other words ""What do you live for."" Some people live to work, others live to provide while others simply live to live.",Life,MeaningOf,1,42,23.27,54.27,99,,14,7.14,97.62,85.71,61.9,21.43,9.52,2.38,2.38,4.76,0,0,11.9,7.14,0,0,16.67,9.52,4.76,7.14,0,33.33,2.38,2.38,4.76,2.38,2.38,0,21.43,0,21.43,4.76,2.38,0,2.38,2.38,9.52,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,2.38,7.14,0,0,0,0,0,0,0,0,2.38,0,0,2.38,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,16.67,0,0,16.67,0,0,0,4.76,2.38,7.14,0,0,0,0,0,0,19.05,7.14,2.38,0,0,0,9.52,0
6/11/24 11:49,133,0,"something that is the reason for something. I think there is a couple different definitions based on context and what people are talking about. There is the literally ""meaning of the word,"" there is also the meaning of a situation, or a greater meaning.",Word,MeaningOf,1,44,58.76,10.07,95.15,,14.67,27.27,95.45,77.27,63.64,11.36,2.27,2.27,0,0,0,0,9.09,18.18,15.91,0,11.36,11.36,11.36,6.82,0,18.18,4.55,2.27,0,0,0,0,27.27,0,27.27,13.64,4.55,0,6.82,0,4.55,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,6.82,0,0,6.82,0,0,0,0,0,11.36,0,0,0,0,0,0,15.91,6.82,4.55,0,0,0,4.55,0
6/11/24 11:47,223,0,"Meaningful means it is important to the person in some way. It is the opposite of meaningless. A meaningful life means a life that has purpose, is intentional and full of values and experiences that are important to a person,",Life,Meaningful,1,40,85.68,54.96,78.67,99,13.33,22.5,95,77.5,55,10,0,0,0,0,0,0,10,20,12.5,0,12.5,12.5,0,5,0,17.5,17.5,5,0,0,0,0,20,0,20,12.5,5,0,0,0,2.5,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,5,7.5,0,0,7.5,0,0,0,0,0,17.5,0,0,0,0,0,0,10,5,5,0,0,0,0,0
6/11/24 11:50,83,0,"They are talking about the feelings, experiences and sensations we experience during the time we live.  When we get to the end of our life, what was it all about? Many of us want an explanation or understanding of what our life was for or what the reason was for our existence.",Life,MeaningOf,1,52,47.73,99,44.14,,17.33,15.38,94.23,76.92,69.23,23.08,15.38,0,13.46,0,0,1.92,7.69,19.23,9.62,0,17.31,7.69,5.77,7.69,0,15.38,1.92,3.85,13.46,13.46,0,0,15.38,1.92,13.46,7.69,1.92,1.92,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,21.15,1.92,0,0,0,0,1.92,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,0,0,0,0,9.62,5.77,0,0,1.92,0,0,3.85,5.77,5.77,1.92,0,0,0,0,0,0,9.62,3.85,3.85,1.92,0,0,0,0
6/11/24 11:50,74,0,This word has a meaning that cannot be expressed by its definition alone. This is a word that is better conveyed through actions that accompany the word. The word might be easier understood by native speakers of English.,Word,Meaningful,1,38,44.4,14.81,3.19,92.27,12.67,26.32,89.47,68.42,57.89,15.79,0,0,0,0,0,0,15.79,26.32,10.53,0,10.53,18.42,2.63,0,2.63,21.05,10.53,0,5.26,2.63,2.63,0,13.16,0,13.16,7.89,0,2.63,2.63,0,2.63,0,5.26,5.26,0,0,0,0,0,0,0,0,15.79,13.16,0,0,0,0,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,2.63,10.53,2.63,0,0,0,0,0,7.89,7.89,0,0,0,0,0,0
6/11/24 11:50,103,0,theire purpose of life and to make sense of all the crazy randomness of the world. While feeling like what you do matters and finding fullfillment of your job and or community to try and make the world a better place,Life,MeaningOf,1,41,92.5,88.82,42.46,58.42,20.5,17.07,95.12,65.85,53.66,7.32,4.88,0,0,4.88,0,0,2.44,14.63,9.76,0,17.07,2.44,0,14.63,0,9.76,4.88,2.44,7.32,2.44,4.88,0,26.83,2.44,24.39,7.32,7.32,2.44,4.88,0,2.44,0,4.88,2.44,0,2.44,0,0,0,0,0,0,9.76,0,0,0,0,0,0,7.32,0,0,0,0,0,0,0,0,2.44,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63,12.2,0,0,7.32,0,0,4.88,2.44,0,0,0,0,0,0,0,0,2.44,2.44,0,0,0,0,0,0
